Signal.Cabin.Seat.Row3.Pos1.Lumbar.Inflation,"587","UInt8","","0","255","Lumbar support inflation. 0 = Fully deflated. 255 = Fully inflated.",""
Signal.Cabin.Seat.Row3.Pos1.Lumbar.Height,"588","UInt8","","0","255","Lumbar support position. 0 = Lowermost. 255 = Uppermost.",""
Signal.Cabin.Seat.Row3.Pos1.Airbag,"","branch","","","","Airbag signals",""
Signal.Cabin.Seat.Row3.Pos1.Airbag.IsDeployed,"591","Boolean","","","","Airbag deployment status. True = Airbag deployed. False = Airbag not deployed.",""
Signal.Cabin.Seat.Row3.Pos1.Switch,"","branch","","","","Seat switch signals",""
Signal.Cabin.Seat.Row3.Pos1.Switch.HeadRestraint,"","branch","","","","Head restraint switches",""
Signal.Cabin.Seat.Row3.Pos1.Switch.HeadRestraint.Down,"599","Boolean","","","","Head restraint down switch engaged",""
Signal.Cabin.Seat.Row3.Pos1.Switch.HeadRestraint.Up,"598","Boolean","","","","Head restraint up switch engaged",""
Signal.Cabin.Seat.Row3.Pos1.Switch.Cooler,"593","Boolean","","","","Cooler switch for Seat heater",""
Signal.Cabin.Seat.Row3.Pos1.Switch.Recline,"","branch","","","","Recline switches",""
Signal.Cabin.Seat.Row3.Pos1.Switch.Recline.Forward,"603","Boolean","","","","Seatback recline forward switch engaged",""
Signal.Cabin.Seat.Row3.Pos1.Switch.Recline.Backward,"602","Boolean","","","","Seatback recline backward switch engaged",""
Signal.Cabin.Seat.Row3.Pos1.Switch.Up,"596","Boolean","","","","Seat up switch engaged",""
Signal.Cabin.Seat.Row3.Pos1.Switch.Lumbar,"","branch","","","","Lumbar switches",""
Signal.Cabin.Seat.Row3.Pos1.Switch.Lumbar.Down,"609","Boolean","","","","Lumbar down switch engaged",""
Signal.Cabin.Seat.Row3.Pos1.Switch.Lumbar.Inflate,"610","Boolean","","","","Lumbar inflation switch engaged",""
Signal.Cabin.Seat.Row3.Pos1.Switch.Lumbar.Up,"608","Boolean","","","","Lumbar up switch engaged",""
Signal.Cabin.Seat.Row3.Pos1.Switch.Lumbar.Deflate,"611","Boolean","","","","Lumbar deflation switch engaged",""
Signal.Cabin.Seat.Row3.Pos1.Switch.Down,"597","Boolean","","","","Seat down switch engaged",""
Signal.Cabin.Seat.Row3.Pos1.Switch.Warmer,"592","Boolean","","","","Warmer switch for Seat heater",""
Signal.Cabin.Seat.Row3.Pos1.Switch.Cushion,"","branch","","","","Cushion switches",""
Signal.Cabin.Seat.Row3.Pos1.Switch.Cushion.Down,"605","Boolean","","","","Seat cushion down switch engaged",""
Signal.Cabin.Seat.Row3.Pos1.Switch.Cushion.Forward,"606","Boolean","","","","Seat cushion forward/lengthen switch engaged",""
Signal.Cabin.Seat.Row3.Pos1.Switch.Cushion.Backward,"607","Boolean","","","","Seat cushion backward/shorten switch engaged",""
Signal.Cabin.Seat.Row3.Pos1.Switch.Cushion.Up,"604","Boolean","","","","Seat cushion up switch engaged",""
Signal.Cabin.Seat.Row3.Pos1.Switch.Forward,"594","Boolean","","","","Seat forward switch engaged",""
Signal.Cabin.Seat.Row3.Pos1.Switch.Backward,"595","Boolean","","","","Seat forward switch engaged",""
Signal.Cabin.Seat.Row3.Pos1.Switch.Massage,"","branch","","","","Massage switches",""
Signal.Cabin.Seat.Row3.Pos1.Switch.Massage.Increase,"600","Boolean","","","","Increase massage level switch engaged",""
Signal.Cabin.Seat.Row3.Pos1.Switch.Massage.Decrease,"601","Boolean","","","","Decrease massage level switch engaged",""
Signal.Cabin.Seat.Row3.Pos1.Switch.SideBolster,"","branch","","","","Side bolster switches",""
Signal.Cabin.Seat.Row3.Pos1.Switch.SideBolster.Inflate,"612","Boolean","","","","Lumbar inflation switch engaged",""
Signal.Cabin.Seat.Row3.Pos1.Switch.SideBolster.Deflate,"613","Boolean","","","","Lumbar deflation switch engaged",""
Signal.Cabin.Seat.Row3.Pos1.Cushion,"","branch","","","","Cushion signals.",""
Signal.Cabin.Seat.Row3.Pos1.Cushion.Length,"586","UInt16","mm","0","500","Forward length of cushion (leg support). 0 = Rearmost. 500 = Forwardmost.",""
Signal.Cabin.Seat.Row3.Pos1.Cushion.Height,"585","UInt16","mm","0","500","Height of the seat front. 0 = Lowermost. 500 = Uppermost.",""
Signal.Cabin.Seat.Row3.Pos1.IsBelted,"580","Boolean","","","","Is the belt engaged.",""
Signal.Cabin.Seat.Row3.Pos1.Position,"584","UInt16","mm","0","1000","Seat horizontal position. 0 = Frontmost. 1000 = Rearmost",""
Signal.Cabin.Seat.Row3.Pos1.SideBolster,"","branch","","","","Side bolster settings",""
Signal.Cabin.Seat.Row3.Pos1.SideBolster.Inflation,"589","UInt8","","0","255","Lumbar support inflation. 0 = Fully deflated. 255 = Fully inflated.",""
Signal.Cabin.Seat.Row3.Pos1.Massage,"582","UInt8","","0","10","Seat massage level. 0 = off. 10 = max massage.",""
Signal.Cabin.Seat.Row4,"","branch","","","","Front seats",""
Signal.Cabin.Seat.Row4.Pos4,"","branch","","","","Fourth seat from left, fourth row",""
Signal.Cabin.Seat.Row4.Pos4.HeadRestraint,"","branch","","","","Head restraint settings",""
Signal.Cabin.Seat.Row4.Pos4.HeadRestraint.Height,"870","UInt8","mm","0","255","Height of head restraint. 0 = Bottommost. 255 = Topmost.",""
Signal.Cabin.Seat.Row4.Pos4.Recline,"863","Int8","degree","-90","90","Recline level. -90 = Max forward recline. 90 max backward recline",""
Signal.Cabin.Seat.Row4.Pos4.HasPassenger,"859","Boolean","","","","Does the seat have a passenger in it.",""
Signal.Cabin.Seat.Row4.Pos4.Heating,"861","Int8","","-10","10","Seat cooling / heating. 0 = off. -10 = max cold. +10 = max heat",""
Signal.Cabin.Seat.Row4.Pos4.Lumbar,"","branch","","","","Lumbar signals",""
Signal.Cabin.Seat.Row4.Pos4.Lumbar.Inflation,"867","UInt8","","0","255","Lumbar support inflation. 0 = Fully deflated. 255 = Fully inflated.",""
Signal.Cabin.Seat.Row4.Pos4.Lumbar.Height,"868","UInt8","","0","255","Lumbar support position. 0 = Lowermost. 255 = Uppermost.",""
Signal.Cabin.Seat.Row4.Pos4.Airbag,"","branch","","","","Airbag signals",""
Signal.Cabin.Seat.Row4.Pos4.Airbag.IsDeployed,"871","Boolean","","","","Airbag deployment status. True = Airbag deployed. False = Airbag not deployed.",""
Signal.Cabin.Seat.Row4.Pos4.Switch,"","branch","","","","Seat switch signals",""
Signal.Cabin.Seat.Row4.Pos4.Switch.HeadRestraint,"","branch","","","","Head restraint switches",""
Signal.Cabin.Seat.Row4.Pos4.Switch.HeadRestraint.Down,"879","Boolean","","","","Head restraint down switch engaged",""
Signal.Cabin.Seat.Row4.Pos4.Switch.HeadRestraint.Up,"878","Boolean","","","","Head restraint up switch engaged",""
Signal.Cabin.Seat.Row4.Pos4.Switch.Cooler,"873","Boolean","","","","Cooler switch for Seat heater",""
Signal.Cabin.Seat.Row4.Pos4.Switch.Recline,"","branch","","","","Recline switches",""
Signal.Cabin.Seat.Row4.Pos4.Switch.Recline.Forward,"883","Boolean","","","","Seatback recline forward switch engaged",""
Signal.Cabin.Seat.Row4.Pos4.Switch.Recline.Backward,"882","Boolean","","","","Seatback recline backward switch engaged",""
Signal.Cabin.Seat.Row4.Pos4.Switch.Up,"876","Boolean","","","","Seat up switch engaged",""
Signal.Cabin.Seat.Row4.Pos4.Switch.Lumbar,"","branch","","","","Lumbar switches",""
Signal.Cabin.Seat.Row4.Pos4.Switch.Lumbar.Down,"889","Boolean","","","","Lumbar down switch engaged",""
Signal.Cabin.Seat.Row4.Pos4.Switch.Lumbar.Inflate,"890","Boolean","","","","Lumbar inflation switch engaged",""
Signal.Cabin.Seat.Row4.Pos4.Switch.Lumbar.Up,"888","Boolean","","","","Lumbar up switch engaged",""
Signal.Cabin.Seat.Row4.Pos4.Switch.Lumbar.Deflate,"891","Boolean","","","","Lumbar deflation switch engaged",""
Signal.Cabin.Seat.Row4.Pos4.Switch.Down,"877","Boolean","","","","Seat down switch engaged",""
Signal.Cabin.Seat.Row4.Pos4.Switch.Warmer,"872","Boolean","","","","Warmer switch for Seat heater",""
Signal.Cabin.Seat.Row4.Pos4.Switch.Cushion,"","branch","","","","Cushion switches",""
Signal.Cabin.Seat.Row4.Pos4.Switch.Cushion.Down,"885","Boolean","","","","Seat cushion down switch engaged",""
Signal.Cabin.Seat.Row4.Pos4.Switch.Cushion.Forward,"886","Boolean","","","","Seat cushion forward/lengthen switch engaged",""
Signal.Cabin.Seat.Row4.Pos4.Switch.Cushion.Backward,"887","Boolean","","","","Seat cushion backward/shorten switch engaged",""
Signal.Cabin.Seat.Row4.Pos4.Switch.Cushion.Up,"884","Boolean","","","","Seat cushion up switch engaged",""
Signal.Cabin.Seat.Row4.Pos4.Switch.Forward,"874","Boolean","","","","Seat forward switch engaged",""
Signal.Cabin.Seat.Row4.Pos4.Switch.Backward,"875","Boolean","","","","Seat forward switch engaged",""
Signal.Cabin.Seat.Row4.Pos4.Switch.Massage,"","branch","","","","Massage switches",""
Signal.Cabin.Seat.Row4.Pos4.Switch.Massage.Increase,"880","Boolean","","","","Increase massage level switch engaged",""
Signal.Cabin.Seat.Row4.Pos4.Switch.Massage.Decrease,"881","Boolean","","","","Decrease massage level switch engaged",""
Signal.Cabin.Seat.Row4.Pos4.Switch.SideBolster,"","branch","","","","Side bolster switches",""
Signal.Cabin.Seat.Row4.Pos4.Switch.SideBolster.Inflate,"892","Boolean","","","","Lumbar inflation switch engaged",""
Signal.Cabin.Seat.Row4.Pos4.Switch.SideBolster.Deflate,"893","Boolean","","","","Lumbar deflation switch engaged",""
Signal.Cabin.Seat.Row4.Pos4.Cushion,"","branch","","","","Cushion signals.",""
Signal.Cabin.Seat.Row4.Pos4.Cushion.Length,"866","UInt16","mm","0","500","Forward length of cushion (leg support). 0 = Rearmost. 500 = Forwardmost.",""
Signal.Cabin.Seat.Row4.Pos4.Cushion.Height,"865","UInt16","mm","0","500","Height of the seat front. 0 = Lowermost. 500 = Uppermost.",""
Signal.Cabin.Seat.Row4.Pos4.IsBelted,"860","Boolean","","","","Is the belt engaged.",""
Signal.Cabin.Seat.Row4.Pos4.Position,"864","UInt16","mm","0","1000","Seat horizontal position. 0 = Frontmost. 1000 = Rearmost",""
Signal.Cabin.Seat.Row4.Pos4.SideBolster,"","branch","","","","Side bolster settings",""
Signal.Cabin.Seat.Row4.Pos4.SideBolster.Inflation,"869","UInt8","","0","255","Lumbar support inflation. 0 = Fully deflated. 255 = Fully inflated.",""
Signal.Cabin.Seat.Row4.Pos4.Massage,"862","UInt8","","0","10","Seat massage level. 0 = off. 10 = max massage.",""
Signal.Cabin.Seat.Row4.Pos5,"","branch","","","","Fifth seat from left, fourth row",""
Signal.Cabin.Seat.Row4.Pos5.HeadRestraint,"","branch","","","","Head restraint settings",""
Signal.Cabin.Seat.Row4.Pos5.HeadRestraint.Height,"905","UInt8","mm","0","255","Height of head restraint. 0 = Bottommost. 255 = Topmost.",""
Signal.Cabin.Seat.Row4.Pos5.Recline,"898","Int8","degree","-90","90","Recline level. -90 = Max forward recline. 90 max backward recline",""
Signal.Cabin.Seat.Row4.Pos5.HasPassenger,"894","Boolean","","","","Does the seat have a passenger in it.",""
Signal.Cabin.Seat.Row4.Pos5.Heating,"896","Int8","","-10","10","Seat cooling / heating. 0 = off. -10 = max cold. +10 = max heat",""
Signal.Cabin.Seat.Row4.Pos5.Lumbar,"","branch","","","","Lumbar signals",""
Signal.Cabin.Seat.Row4.Pos5.Lumbar.Inflation,"902","UInt8","","0","255","Lumbar support inflation. 0 = Fully deflated. 255 = Fully inflated.",""
Signal.Cabin.Seat.Row4.Pos5.Lumbar.Height,"903","UInt8","","0","255","Lumbar support position. 0 = Lowermost. 255 = Uppermost.",""
Signal.Cabin.Seat.Row4.Pos5.Airbag,"","branch","","","","Airbag signals",""
Signal.Cabin.Seat.Row4.Pos5.Airbag.IsDeployed,"906","Boolean","","","","Airbag deployment status. True = Airbag deployed. False = Airbag not deployed.",""
Signal.Cabin.Seat.Row4.Pos5.Switch,"","branch","","","","Seat switch signals",""
Signal.Cabin.Seat.Row4.Pos5.Switch.HeadRestraint,"","branch","","","","Head restraint switches",""
Signal.Cabin.Seat.Row4.Pos5.Switch.HeadRestraint.Down,"914","Boolean","","","","Head restraint down switch engaged",""
Signal.Cabin.Seat.Row4.Pos5.Switch.HeadRestraint.Up,"913","Boolean","","","","Head restraint up switch engaged",""
Signal.Cabin.Seat.Row4.Pos5.Switch.Cooler,"908","Boolean","","","","Cooler switch for Seat heater",""
Signal.Cabin.Seat.Row4.Pos5.Switch.Recline,"","branch","","","","Recline switches",""
Signal.Cabin.Seat.Row4.Pos5.Switch.Recline.Forward,"918","Boolean","","","","Seatback recline forward switch engaged",""
Signal.Cabin.Seat.Row4.Pos5.Switch.Recline.Backward,"917","Boolean","","","","Seatback recline backward switch engaged",""
Signal.Cabin.Seat.Row4.Pos5.Switch.Up,"911","Boolean","","","","Seat up switch engaged",""
Signal.Cabin.Seat.Row4.Pos5.Switch.Lumbar,"","branch","","","","Lumbar switches",""
Signal.Cabin.Seat.Row4.Pos5.Switch.Lumbar.Down,"924","Boolean","","","","Lumbar down switch engaged",""
Signal.Cabin.Seat.Row4.Pos5.Switch.Lumbar.Inflate,"925","Boolean","","","","Lumbar inflation switch engaged",""
Signal.Cabin.Seat.Row4.Pos5.Switch.Lumbar.Up,"923","Boolean","","","","Lumbar up switch engaged",""
Signal.Cabin.Seat.Row4.Pos5.Switch.Lumbar.Deflate,"926","Boolean","","","","Lumbar deflation switch engaged",""
Signal.Cabin.Seat.Row4.Pos5.Switch.Down,"912","Boolean","","","","Seat down switch engaged",""
Signal.Cabin.Seat.Row4.Pos5.Switch.Warmer,"907","Boolean","","","","Warmer switch for Seat heater",""
Signal.Cabin.Seat.Row4.Pos5.Switch.Cushion,"","branch","","","","Cushion switches",""
Signal.Cabin.Seat.Row4.Pos5.Switch.Cushion.Down,"920","Boolean","","","","Seat cushion down switch engaged",""
Signal.Cabin.Seat.Row4.Pos5.Switch.Cushion.Forward,"921","Boolean","","","","Seat cushion forward/lengthen switch engaged",""
Signal.Cabin.Seat.Row4.Pos5.Switch.Cushion.Backward,"922","Boolean","","","","Seat cushion backward/shorten switch engaged",""
Signal.Cabin.Seat.Row4.Pos5.Switch.Cushion.Up,"919","Boolean","","","","Seat cushion up switch engaged",""
Signal.Cabin.Seat.Row4.Pos5.Switch.Forward,"909","Boolean","","","","Seat forward switch engaged",""
Signal.Cabin.Seat.Row4.Pos5.Switch.Backward,"910","Boolean","","","","Seat forward switch engaged",""
Signal.Cabin.Seat.Row4.Pos5.Switch.Massage,"","branch","","","","Massage switches",""
Signal.Cabin.Seat.Row4.Pos5.Switch.Massage.Increase,"915","Boolean","","","","Increase massage level switch engaged",""
Signal.Cabin.Seat.Row4.Pos5.Switch.Massage.Decrease,"916","Boolean","","","","Decrease massage level switch engaged",""
Signal.Cabin.Seat.Row4.Pos5.Switch.SideBolster,"","branch","","","","Side bolster switches",""
Signal.Cabin.Seat.Row4.Pos5.Switch.SideBolster.Inflate,"927","Boolean","","","","Lumbar inflation switch engaged",""
Signal.Cabin.Seat.Row4.Pos5.Switch.SideBolster.Deflate,"928","Boolean","","","","Lumbar deflation switch engaged",""
Signal.Cabin.Seat.Row4.Pos5.Cushion,"","branch","","","","Cushion signals.",""
Signal.Cabin.Seat.Row4.Pos5.Cushion.Length,"901","UInt16","mm","0","500","Forward length of cushion (leg support). 0 = Rearmost. 500 = Forwardmost.",""
Signal.Cabin.Seat.Row4.Pos5.Cushion.Height,"900","UInt16","mm","0","500","Height of the seat front. 0 = Lowermost. 500 = Uppermost.",""
Signal.Cabin.Seat.Row4.Pos5.IsBelted,"895","Boolean","","","","Is the belt engaged.",""
Signal.Cabin.Seat.Row4.Pos5.Position,"899","UInt16","mm","0","1000","Seat horizontal position. 0 = Frontmost. 1000 = Rearmost",""
Signal.Cabin.Seat.Row4.Pos5.SideBolster,"","branch","","","","Side bolster settings",""
Signal.Cabin.Seat.Row4.Pos5.SideBolster.Inflation,"904","UInt8","","0","255","Lumbar support inflation. 0 = Fully deflated. 255 = Fully inflated.",""
Signal.Cabin.Seat.Row4.Pos5.Massage,"897","UInt8","","0","10","Seat massage level. 0 = off. 10 = max massage.",""
Signal.Cabin.Seat.Row4.Pos2,"","branch","","","","Fourth seat from left, fourth row",""
Signal.Cabin.Seat.Row4.Pos2.HeadRestraint,"","branch","","","","Head restraint settings",""
Signal.Cabin.Seat.Row4.Pos2.HeadRestraint.Height,"800","UInt8","mm","0","255","Height of head restraint. 0 = Bottommost. 255 = Topmost.",""
Signal.Cabin.Seat.Row4.Pos2.Recline,"793","Int8","degree","-90","90","Recline level. -90 = Max forward recline. 90 max backward recline",""
Signal.Cabin.Seat.Row4.Pos2.HasPassenger,"789","Boolean","","","","Does the seat have a passenger in it.",""
Signal.Cabin.Seat.Row4.Pos2.Heating,"791","Int8","","-10","10","Seat cooling / heating. 0 = off. -10 = max cold. +10 = max heat",""
Signal.Cabin.Seat.Row4.Pos2.Lumbar,"","branch","","","","Lumbar signals",""
Signal.Cabin.Seat.Row4.Pos2.Lumbar.Inflation,"797","UInt8","","0","255","Lumbar support inflation. 0 = Fully deflated. 255 = Fully inflated.",""
Signal.Cabin.Seat.Row4.Pos2.Lumbar.Height,"798","UInt8","","0","255","Lumbar support position. 0 = Lowermost. 255 = Uppermost.",""
Signal.Cabin.Seat.Row4.Pos2.Airbag,"","branch","","","","Airbag signals",""
Signal.Cabin.Seat.Row4.Pos2.Airbag.IsDeployed,"801","Boolean","","","","Airbag deployment status. True = Airbag deployed. False = Airbag not deployed.",""
Signal.Cabin.Seat.Row4.Pos2.Switch,"","branch","","","","Seat switch signals",""
Signal.Cabin.Seat.Row4.Pos2.Switch.HeadRestraint,"","branch","","","","Head restraint switches",""
Signal.Cabin.Seat.Row4.Pos2.Switch.HeadRestraint.Down,"809","Boolean","","","","Head restraint down switch engaged",""
Signal.Cabin.Seat.Row4.Pos2.Switch.HeadRestraint.Up,"808","Boolean","","","","Head restraint up switch engaged",""
Signal.Cabin.Seat.Row4.Pos2.Switch.Cooler,"803","Boolean","","","","Cooler switch for Seat heater",""
Signal.Cabin.Seat.Row4.Pos2.Switch.Recline,"","branch","","","","Recline switches",""
Signal.Cabin.Seat.Row4.Pos2.Switch.Recline.Forward,"813","Boolean","","","","Seatback recline forward switch engaged",""
Signal.Cabin.Seat.Row4.Pos2.Switch.Recline.Backward,"812","Boolean","","","","Seatback recline backward switch engaged",""
Signal.Cabin.Seat.Row4.Pos2.Switch.Up,"806","Boolean","","","","Seat up switch engaged",""
Signal.Cabin.Seat.Row4.Pos2.Switch.Lumbar,"","branch","","","","Lumbar switches",""
Signal.Cabin.Seat.Row4.Pos2.Switch.Lumbar.Down,"819","Boolean","","","","Lumbar down switch engaged",""
Signal.Cabin.Seat.Row4.Pos2.Switch.Lumbar.Inflate,"820","Boolean","","","","Lumbar inflation switch engaged",""
Signal.Cabin.Seat.Row4.Pos2.Switch.Lumbar.Up,"818","Boolean","","","","Lumbar up switch engaged",""
Signal.Cabin.Seat.Row4.Pos2.Switch.Lumbar.Deflate,"821","Boolean","","","","Lumbar deflation switch engaged",""
Signal.Cabin.Seat.Row4.Pos2.Switch.Down,"807","Boolean","","","","Seat down switch engaged",""
Signal.Cabin.Seat.Row4.Pos2.Switch.Warmer,"802","Boolean","","","","Warmer switch for Seat heater",""
Signal.Cabin.Seat.Row4.Pos2.Switch.Cushion,"","branch","","","","Cushion switches",""
Signal.Cabin.Seat.Row4.Pos2.Switch.Cushion.Down,"815","Boolean","","","","Seat cushion down switch engaged",""
Signal.Cabin.Seat.Row4.Pos2.Switch.Cushion.Forward,"816","Boolean","","","","Seat cushion forward/lengthen switch engaged",""
Signal.Cabin.Seat.Row4.Pos2.Switch.Cushion.Backward,"817","Boolean","","","","Seat cushion backward/shorten switch engaged",""
Signal.Cabin.Seat.Row4.Pos2.Switch.Cushion.Up,"814","Boolean","","","","Seat cushion up switch engaged",""
Signal.Cabin.Seat.Row4.Pos2.Switch.Forward,"804","Boolean","","","","Seat forward switch engaged",""
Signal.Cabin.Seat.Row4.Pos2.Switch.Backward,"805","Boolean","","","","Seat forward switch engaged",""
Signal.Cabin.Seat.Row4.Pos2.Switch.Massage,"","branch","","","","Massage switches",""
Signal.Cabin.Seat.Row4.Pos2.Switch.Massage.Increase,"810","Boolean","","","","Increase massage level switch engaged",""
Signal.Cabin.Seat.Row4.Pos2.Switch.Massage.Decrease,"811","Boolean","","","","Decrease massage level switch engaged",""
Signal.Cabin.Seat.Row4.Pos2.Switch.SideBolster,"","branch","","","","Side bolster switches",""
Signal.Cabin.Seat.Row4.Pos2.Switch.SideBolster.Inflate,"822","Boolean","","","","Lumbar inflation switch engaged",""
Signal.Cabin.Seat.Row4.Pos2.Switch.SideBolster.Deflate,"823","Boolean","","","","Lumbar deflation switch engaged",""
Signal.Cabin.Seat.Row4.Pos2.Cushion,"","branch","","","","Cushion signals.",""
Signal.Cabin.Seat.Row4.Pos2.Cushion.Length,"796","UInt16","mm","0","500","Forward length of cushion (leg support). 0 = Rearmost. 500 = Forwardmost.",""
Signal.Cabin.Seat.Row4.Pos2.Cushion.Height,"795","UInt16","mm","0","500","Height of the seat front. 0 = Lowermost. 500 = Uppermost.",""
Signal.Cabin.Seat.Row4.Pos2.IsBelted,"790","Boolean","","","","Is the belt engaged.",""
Signal.Cabin.Seat.Row4.Pos2.Position,"794","UInt16","mm","0","1000","Seat horizontal position. 0 = Frontmost. 1000 = Rearmost",""
Signal.Cabin.Seat.Row4.Pos2.SideBolster,"","branch","","","","Side bolster settings",""
Signal.Cabin.Seat.Row4.Pos2.SideBolster.Inflation,"799","UInt8","","0","255","Lumbar support inflation. 0 = Fully deflated. 255 = Fully inflated.",""
Signal.Cabin.Seat.Row4.Pos2.Massage,"792","UInt8","","0","10","Seat massage level. 0 = off. 10 = max massage.",""
Signal.Cabin.Seat.Row4.Pos3,"","branch","","","","Fourth seat from left, fourth row",""
Signal.Cabin.Seat.Row4.Pos3.HeadRestraint,"","branch","","","","Head restraint settings",""
Signal.Cabin.Seat.Row4.Pos3.HeadRestraint.Height,"835","UInt8","mm","0","255","Height of head restraint. 0 = Bottommost. 255 = Topmost.",""
Signal.Cabin.Seat.Row4.Pos3.Recline,"828","Int8","degree","-90","90","Recline level. -90 = Max forward recline. 90 max backward recline",""
Signal.Cabin.Seat.Row4.Pos3.HasPassenger,"824","Boolean","","","","Does the seat have a passenger in it.",""
Signal.Cabin.Seat.Row4.Pos3.Heating,"826","Int8","","-10","10","Seat cooling / heating. 0 = off. -10 = max cold. +10 = max heat",""
Signal.Cabin.Seat.Row4.Pos3.Lumbar,"","branch","","","","Lumbar signals",""
Signal.Cabin.Seat.Row4.Pos3.Lumbar.Inflation,"832","UInt8","","0","255","Lumbar support inflation. 0 = Fully deflated. 255 = Fully inflated.",""
Signal.Cabin.Seat.Row4.Pos3.Lumbar.Height,"833","UInt8","","0","255","Lumbar support position. 0 = Lowermost. 255 = Uppermost.",""
Signal.Cabin.Seat.Row4.Pos3.Airbag,"","branch","","","","Airbag signals",""
Signal.Cabin.Seat.Row4.Pos3.Airbag.IsDeployed,"836","Boolean","","","","Airbag deployment status. True = Airbag deployed. False = Airbag not deployed.",""
Signal.Cabin.Seat.Row4.Pos3.Switch,"","branch","","","","Seat switch signals",""
Signal.Cabin.Seat.Row4.Pos3.Switch.HeadRestraint,"","branch","","","","Head restraint switches",""
Signal.Cabin.Seat.Row4.Pos3.Switch.HeadRestraint.Down,"844","Boolean","","","","Head restraint down switch engaged",""
Signal.Cabin.Seat.Row4.Pos3.Switch.HeadRestraint.Up,"843","Boolean","","","","Head restraint up switch engaged",""
Signal.Cabin.Seat.Row4.Pos3.Switch.Cooler,"838","Boolean","","","","Cooler switch for Seat heater",""
Signal.Cabin.Seat.Row4.Pos3.Switch.Recline,"","branch","","","","Recline switches",""
Signal.Cabin.Seat.Row4.Pos3.Switch.Recline.Forward,"848","Boolean","","","","Seatback recline forward switch engaged",""
Signal.Cabin.Seat.Row4.Pos3.Switch.Recline.Backward,"847","Boolean","","","","Seatback recline backward switch engaged",""
Signal.Cabin.Seat.Row4.Pos3.Switch.Up,"841","Boolean","","","","Seat up switch engaged",""
Signal.Cabin.Seat.Row4.Pos3.Switch.Lumbar,"","branch","","","","Lumbar switches",""
Signal.Cabin.Seat.Row4.Pos3.Switch.Lumbar.Down,"854","Boolean","","","","Lumbar down switch engaged",""
Signal.Cabin.Seat.Row4.Pos3.Switch.Lumbar.Inflate,"855","Boolean","","","","Lumbar inflation switch engaged",""
Signal.Cabin.Seat.Row4.Pos3.Switch.Lumbar.Up,"853","Boolean","","","","Lumbar up switch engaged",""
Signal.Cabin.Seat.Row4.Pos3.Switch.Lumbar.Deflate,"856","Boolean","","","","Lumbar deflation switch engaged",""
Signal.Cabin.Seat.Row4.Pos3.Switch.Down,"842","Boolean","","","","Seat down switch engaged",""
Signal.Cabin.Seat.Row4.Pos3.Switch.Warmer,"837","Boolean","","","","Warmer switch for Seat heater",""
Signal.Cabin.Seat.Row4.Pos3.Switch.Cushion,"","branch","","","","Cushion switches",""
Signal.Cabin.Seat.Row4.Pos3.Switch.Cushion.Down,"850","Boolean","","","","Seat cushion down switch engaged",""
Signal.Cabin.Seat.Row4.Pos3.Switch.Cushion.Forward,"851","Boolean","","","","Seat cushion forward/lengthen switch engaged",""
Signal.Cabin.Seat.Row4.Pos3.Switch.Cushion.Backward,"852","Boolean","","","","Seat cushion backward/shorten switch engaged",""
Signal.Cabin.Seat.Row4.Pos3.Switch.Cushion.Up,"849","Boolean","","","","Seat cushion up switch engaged",""
Signal.Cabin.Seat.Row4.Pos3.Switch.Forward,"839","Boolean","","","","Seat forward switch engaged",""
Signal.Cabin.Seat.Row4.Pos3.Switch.Backward,"840","Boolean","","","","Seat forward switch engaged",""
Signal.Cabin.Seat.Row4.Pos3.Switch.Massage,"","branch","","","","Massage switches",""
Signal.Cabin.Seat.Row4.Pos3.Switch.Massage.Increase,"845","Boolean","","","","Increase massage level switch engaged",""
Signal.Cabin.Seat.Row4.Pos3.Switch.Massage.Decrease,"846","Boolean","","","","Decrease massage level switch engaged",""
Signal.Cabin.Seat.Row4.Pos3.Switch.SideBolster,"","branch","","","","Side bolster switches",""
Signal.Cabin.Seat.Row4.Pos3.Switch.SideBolster.Inflate,"857","Boolean","","","","Lumbar inflation switch engaged",""
Signal.Cabin.Seat.Row4.Pos3.Switch.SideBolster.Deflate,"858","Boolean","","","","Lumbar deflation switch engaged",""
Signal.Cabin.Seat.Row4.Pos3.Cushion,"","branch","","","","Cushion signals.",""
Signal.Cabin.Seat.Row4.Pos3.Cushion.Length,"831","UInt16","mm","0","500","Forward length of cushion (leg support). 0 = Rearmost. 500 = Forwardmost.",""
Signal.Cabin.Seat.Row4.Pos3.Cushion.Height,"830","UInt16","mm","0","500","Height of the seat front. 0 = Lowermost. 500 = Uppermost.",""
Signal.Cabin.Seat.Row4.Pos3.IsBelted,"825","Boolean","","","","Is the belt engaged.",""
Signal.Cabin.Seat.Row4.Pos3.Position,"829","UInt16","mm","0","1000","Seat horizontal position. 0 = Frontmost. 1000 = Rearmost",""
Signal.Cabin.Seat.Row4.Pos3.SideBolster,"","branch","","","","Side bolster settings",""
Signal.Cabin.Seat.Row4.Pos3.SideBolster.Inflation,"834","UInt8","","0","255","Lumbar support inflation. 0 = Fully deflated. 255 = Fully inflated.",""
Signal.Cabin.Seat.Row4.Pos3.Massage,"827","UInt8","","0","10","Seat massage level. 0 = off. 10 = max massage.",""
Signal.Cabin.Seat.Row4.Pos1,"","branch","","","","First seat from left, fourth row",""
